Rapo2011hierarkia Taso 00 - Avain - Category Code,Rapo2011hierarkia Taso 00 - Avain - Pitkä nimi,Rapo2011hierarkia Taso 03 - Avain - Category Code,Rapo2011hierarkia Taso 03 - Avain - Pitkä nimi,Rapo2011hierarkia Taso 05 - Avain - Category Code,Rapo2011hierarkia Taso 05 - Avain - Pitkä nimi,Summataso3 - Category Code,Summataso3 - Pitkä nimi,Tilinumero Taso 0 - Avain - Pitkä nimi,Tilinumero Taso 0 - Avain - Category Code,Budjetti eur,Toteuma eur
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR100.11,Kaupunginvaltuusto,Muut toimintakulut,Muut toimintakulut,TILI/495000 Muut kulut,TILI/495000,2 500,40
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR100.11,Kaupunginvaltuusto,Muut toimintakulut,Muut toimintakulut,TILI/980200 Sis.rakennusten ja huoneistojen vuokrat,TILI/980200,6 000,7 780
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR100.11,Kaupunginvaltuusto,Muut toimintakulut,Muut toimintakulut,TILI/980400 Sis.muut vuokrat,TILI/980400,2 000,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Myyntituotot,Myyntituotot,TILI/314000 Muut myyntituotot,TILI/314000,-24 000,-207 767
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Myyntituotot,Myyntituotot,TILI/900500 Sis.muut myyntituotot,TILI/900500,-3 000,-58 451
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Tuet ja avustukset,Tuet ja avustukset,TILI/330100 Maakunnan kehittämisraha,TILI/330100,-35 000,-33 460
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Tuet ja avustukset,Tuet ja avustukset,TILI/330200 EU-tuki kunnan kehittämisprojektiin,TILI/330200,-390 000,-616 617
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Tuet ja avustukset,Tuet ja avustukset,TILI/330300 Yhdistymisavustukset,TILI/330300,-6 095 000,-6 095 404
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Tuet ja avustukset,Tuet ja avustukset,TILI/330700 Korvaus työterveyshuollosta,TILI/330700,-857 600,-1 089 475
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Tuet ja avustukset,Tuet ja avustukset,TILI/333000 Muut tuet ja avustukset,TILI/333000,-240 000,-251 280
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Tuet ja avustukset,Tuet ja avustukset,TILI/920100 Sis.muut tuet ja avustukset,TILI/920100,0,-7 164
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintatuotot,Muut toimintatuotot,TILI/342000 Muiden rakennusten vuokrat,TILI/342000,-4 000,-9 377
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintatuotot,Muut toimintatuotot,TILI/343000 Maa- ja vesialueiden vuokrat,TILI/343000,-5 000,-6 042
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintatuotot,Muut toimintatuotot,TILI/350500 Elatustukimaksut,TILI/350500,-320 000,-247 804
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintatuotot,Muut toimintatuotot,TILI/352700 Saadut luottotappiot,TILI/352700,0,-11 929
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintatuotot,Muut toimintatuotot,TILI/353000 Muut tuotot,TILI/353000,-13 000,-42 484
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintatuotot,Muut toimintatuotot,TILI/930100 Sis.muiden rakennusten vuokrat,TILI/930100,0,111
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintatuotot,Muut toimintatuotot,TILI/930400 Sis.muut vuokratuotot,TILI/930400,0,-2 962
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintatuotot,Muut toimintatuotot,TILI/930500 Sis.muut tuotot,TILI/930500,0,-839
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/400000 Maksetut palkat ja palkkiot,TILI/400000,1 098 000,1 162 368
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/406000 Jaksotetut palkat ja palkkiot,TILI/406000,0,-3 328
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/410000 KuEL-maksut/Palkkaperusteiset maksut,TILI/410000,114 900,132 939
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/410100 KuEL-maksut/Eläkemenoperusteiset maksut,TILI/410100,209 055,209 054
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/410200 KuEL-maksutVarhe-maksut,TILI/410200,224 334,224 334
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/413000 Jaksotetut eläkekulut,TILI/413000,0,25
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/415000 Kansaneläke- ja sairausvakuutusmaksut,TILI/415000,24 000,17 376
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/416000 Työttömyysvakuutusmaksut,TILI/416000,35 700,23 969
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/417000 Tapaturmavakuutusmaksut (sisäinen),TILI/417000,3 900,2 786
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/418000 Muut sosiaalivakuutusmaksut,TILI/418000,1 000,1 115
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/423000 Sairausvakuutuskorvaukset,TILI/423000,-7,-560
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/426100 SV-päivärahojen sotu-maksut,TILI/426100,0,-12
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Henkilöstökulut,Henkilöstökulut,TILI/940100 Sis.muut henkilöstömenojen korjauserät,TILI/940100,200 000,293 995
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,"TILI/434000 Toimisto-, pankki- ja asiantuntijapalvelut",TILI/434000,696 160,719 822
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/435000 Painatukset ja ilmoitukset,TILI/435000,256 350,162 910
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/436000 Posti- ja telepalvelut,TILI/436000,19 900,67 193
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/437000 Vakuutukset,TILI/437000,7 900,9 918
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/438000 Puhtaanapito- ja pesulapalvelut,TILI/438000,4 300,5 089
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/439000 Rakennusten ja alueiden rakentamis- ja kunnossapito,TILI/439000,2 200,640
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,"TILI/440000 Koneiden, kaluston ja laitteiden rakentamis- ja ku",TILI/440000,7 200,7 304
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/441000 Majoitus- ja ravitsemispalvelut,TILI/441000,373 745,398 411
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/442000 Matkustus- ja kuljetuspalvelut,TILI/442000,180 500,238 489
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/443000 Sosiaali- ja terveyspalvelut,TILI/443000,0,8 622
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/444000 Opetus- ja kulttuuripalvelut,TILI/444000,133 450,67 808
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/445000 Osuus verotuskustannuksiin,TILI/445000,3 080 000,3 088 539
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/446000 Muut yhteistoimintaosuudet,TILI/446000,2 256 300,2 269 891
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/447000 Muut palvelut,TILI/447000,390 650,350 807
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,"TILI/950100 Sis.toimisto-, pankki- ja asiantuntijapalvelut",TILI/950100,68 625,83 187
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/950200 Sis.painatukset ja ilmoitukset,TILI/950200,0,2 548
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/950300 Sis.posti- ja telepalvelut,TILI/950300,7 525,7 525
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/950400 Sis.puhtaanapito- ja pesulapalvelut,TILI/950400,36 792,37 106
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/950700 Sis.majoitus- ja ravitsemispalvelut,TILI/950700,6 000,9 584
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/950800 Sis.matkustus- ja kuljetuspalvelut,TILI/950800,0,440
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/950900 Sis.sosiaali- ja terveyspalvelut,TILI/950900,1 600 000,1 988 542
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/951000 Sis.opetus- ja kulttuuripalvelut,TILI/951000,50 000,32 659
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Palvelujen ostot,Palvelujen ostot,TILI/951200 Sis.muut palvelut,TILI/951200,14 000,33 335
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/450000 Toimisto- ja koulutarvikkeet,TILI/450000,32 900,13 670
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/451000 Kirjallisuus,TILI/451000,12 700,9 887
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/452000 Elintarvikkeet,TILI/452000,9 900,15 156
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/453000 Vaatteisto,TILI/453000,1 000,950
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/454000 Lääkkeet ja hoitotarvikkeet,TILI/454000,0,922
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/455000 Siivous- ja puhdistusaineet,TILI/455000,500,204
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/456000 Poltto- ja voiteluaineet,TILI/456000,10 000,11 467
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/457200 Sähkö,TILI/457200,0,12
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/458000 Kalusto,TILI/458000,12 000,16 932
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/459000 Rakennusmateriaali,TILI/459000,0,1 005
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/460000 Muu materiaali,TILI/460000,75 544,133 903
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/465000 Saadut käteisalennukset,TILI/465000,0,-7
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/961200 Sis.kalusto,TILI/961200,0,2 380
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/961400 Sis.muu materiaali,TILI/961400,0,808
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Avustukset,Avustukset,TILI/473000 Muut avustukset kotitalouksille,TILI/473000,14 000,12 612
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Avustukset,Avustukset,TILI/474000 Avustukset yhteisöille,TILI/474000,1 356 000,1 215 354
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Avustukset,Avustukset,TILI/970100 Sis.avustukset yhteisöille,TILI/970100,50 000,114 806
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/480000 Maa- ja vesialueiden vuokrat,TILI/480000,250,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/482000 Rakennusten ja huoneistojen vuokrat,TILI/482000,17 000,29 018
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/484000 Koneiden ja laitteiden vuokrat,TILI/484000,23 912,12 610
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/486000 Muut vuokrat,TILI/486000,1 000,5 521
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/493000 Luottotappiot,TILI/493000,0,103 079
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/494000 Jäsenmaksut,TILI/494000,45 100,34 248
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/495000 Muut kulut,TILI/495000,323 739,610 734
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/499100 Pyöristykset,TILI/499100,0,273
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/980200 Sis.rakennusten ja huoneistojen vuokrat,TILI/980200,312 558,346 566
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/980300 Sis.koneiden ja laitteiden vuokrat/meno,TILI/980300,25 000,39 433
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/980400 Sis.muut vuokrat,TILI/980400,2 000,1 640
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR110.11,Kaupunginhallitus,Muut toimintakulut,Muut toimintakulut,TILI/980500 Sis.muut kulut,TILI/980500,2 000,2 060
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Muut toimintatuotot,Muut toimintatuotot,TILI/353000 Muut tuotot,TILI/353000,-140 000,-140 000
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Palvelujen ostot,Palvelujen ostot,TILI/439000 Rakennusten ja alueiden rakentamis- ja kunnossapito,TILI/439000,38 528,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Palvelujen ostot,Palvelujen ostot,TILI/446000 Muut yhteistoimintaosuudet,TILI/446000,4 465 800,4 465 736
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Palvelujen ostot,Palvelujen ostot,TILI/447000 Muut palvelut,TILI/447000,0,5 903
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Palvelujen ostot,Palvelujen ostot,TILI/950500 Sis.rakennusten ja alueiden rakentamis- ja kunnoss,TILI/950500,60 000,75 570
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Palvelujen ostot,Palvelujen ostot,TILI/951200 Sis.muut palvelut,TILI/951200,0,2 477
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Avustukset,Avustukset,TILI/474000 Avustukset yhteisöille,TILI/474000,1 066 000,1 040 116
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Muut toimintakulut,Muut toimintakulut,TILI/482000 Rakennusten ja huoneistojen vuokrat,TILI/482000,150 000,148 600
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Muut toimintakulut,Muut toimintakulut,TILI/486000 Muut vuokrat,TILI/486000,0,17 230
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Muut toimintakulut,Muut toimintakulut,TILI/980200 Sis.rakennusten ja huoneistojen vuokrat,TILI/980200,11 472,11 472
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR120.11,Osaamis- ja elinkein,Muut toimintakulut,Muut toimintakulut,TILI/980400 Sis.muut vuokrat,TILI/980400,0,2 400
